Date,HE,PGE,SCE,SDGE,VEA,CAISO Total
2019-02-21,300,270146.684647438,274324.92353056016,57958.37023396297,2280.188587090088,604710.1723072622
2019-02-22,300,263344.86669537873,263918.95578631095,53503.762674883576,2303.024348458124,583070.605683735
2019-02-23,300,248822.72360004,240627.96644524054,47808.20594596732,2070.191652721658,539329.0817723619
2019-02-24,300,239717.03582310508,219518.89197392843,47244.01435322739,1874.46770267425,508354.41191380867
2019-02-25,300,270907.00060255505,246583.12897297327,50593.070187573365,1793.362440569614,569876.5605991859
2019-02-26,300,274933.12546541286,250200.50989470477,51858.60534178845,1521.1683533953492,578513.4109722795
2019-02-27,300,261513.35587846022,249042.21650069137,50524.469434396626,1454.5902006484982,562534.6348181578
2019-02-28,300,253357.02431263807,244573.59081905815,49912.724180108686,1314.1281255418164,549157.4664721976
2019-03-01,300,257226.59583895383,240367.40844185505,49300.19312595091,1309.634291119539,548203.8394789277
2019-03-02,300,245941.75925058514,229996.02975113335,50369.773627345465,1369.7272001771103,527677.2933915651
2019-03-03,300,240659.37321641465,212830.82756594932,46858.19133676857,1300.7612350383831,501649.1020448982
2019-03-04,300,257395.65815006607,247052.4558071674,51077.00496663523,1368.819134636585,556893.930581304
2019-03-05,300,271648.33656075696,257410.91319207492,50843.14287852246,1399.909327623884,581302.3116493896
2019-03-06,300,260453.3197897243,264344.6315762642,53425.43439759292,1529.9483870086772,579753.3377714234
2019-03-07,300,261075.400586676,253853.0456924539,50093.7206980564,1403.4390446506645,566425.6107848432
2019-03-08,300,251228.53510164993,256490.68405088328,49005.33209869012,1522.8909844677673,558247.4323917513
2019-03-09,300,253870.54175753967,235911.6619994377,47283.65997790917,1583.7791444406994,538649.6395530524
2019-03-10,300,235356.58971066718,228991.54833412232,46267.30984243955,1576.774049178872,512192.2225753606
2019-03-11,300,249580.840983471,264465.351749523,55675.84189601952,1603.3234190234275,571325.3568700424
2019-03-12,300,254087.21133303712,252144.08763194675,49634.146632318734,1402.4133038164682,557267.860641807
2019-03-13,300,245854.53421788913,240107.6795790824,48198.97100741523,1779.959270126568,535941.1370346528
2019-03-14,300,248392.141696423,250232.26522499043,48703.94756199029,1804.383067654401,549132.7354603418
2019-03-15,300,242807.82013060723,237119.65998800643,48866.347818240305,1607.0236949484113,530400.8510416532
2019-03-16,300,232864.47871602824,224777.10268310236,44609.23682847822,1449.0131741412363,503699.8331577049
2019-03-17,300,222678.0158649512,219151.8041753393,43912.12220029173,1318.9296098623217,487060.8682150481
2019-03-18,300,243292.61305670234,250302.04353212065,48286.85328691284,1323.4894933360877,543204.9961183366
2019-03-19,300,250844.74756252416,250002.80507814768,47413.793471633624,1305.8825295753225,549567.2268930092
2019-03-20,300,249432.81477628477,249583.1021247335,50522.99054456803,1418.197523391335,550957.0243551199
2019-03-21,300,247722.74270362942,247181.35406516114,50940.617786871066,1589.2839043859801,547433.9981077529
2019-03-22,300,260453.38977692262,238844.59187050915,48017.307141935176,1398.2931328897575,548713.5837254998
2019-03-23,300,233875.109952135,219417.03504421844,44591.72953284559,1256.570056038099,499140.4380178665
2019-03-24,300,224436.6048854169,206712.60497103294,42690.20054613715,1273.2813726422148,475112.68849470257
2019-03-25,300,257714.04758728913,242714.18632034134,47711.59810995487,1350.7982921068017,549490.634940949
2019-03-26,300,245207.2057174148,244902.9666434402,49312.733062378145,1316.6172273481902,540739.5177280564
2019-03-27,300,255827.7917799215,244785.19873840894,49187.05713680482,1286.4534078931392,551086.5036818489
2019-03-28,300,250685.3161148203,243248.09284908578,47535.71590484403,1241.657345408602,542710.7819390041
2019-03-29,300,244837.266277927,239883.0222011584,47892.62491237548,1265.8857409355064,533878.8015158644
2019-03-30,300,224200.84437548314,224166.13071530734,44248.22393579045,1268.45133023325,493883.65259241144
2019-03-31,300,220890.1926693716,220444.68745655662,44293.720269761245,1233.9623574805382,486862.56737281446
2019-04-01,300,247713.88013862204,256273.8849781429,51038.21507551877,1292.3201641821809,556318.297221974
2019-04-02,300,252426.81226842306,251201.93537694402,46961.0926252718,1223.052995807804,551812.8853942823
2019-04-03,300,251735.34327398136,250474.25421850424,47943.59651744476,1255.4376437247827,551408.6341856072
2019-04-04,300,252036.9706729029,253277.17829346823,48211.68466561968,1229.5164514856924,554755.3422021478
2019-04-05,300,254682.6708767254,245095.37387148204,48131.15897878643,1183.660487674452,549092.856390854
2019-04-06,300,230485.9937191449,221089.96008362548,43879.37408828173,1160.5935006435075,496615.92153349106
2019-04-07,300,221892.34957491647,222843.36734026423,43617.98702726448,1176.5093041776552,489530.2124697941
2019-04-08,300,249800.57784035392,265223.75201015436,51769.62520252362,1235.0170225268448,568028.965231781
2019-04-09,300,239435.02632511687,250775.51223286818,49369.645640564006,1213.7488266477756,540793.9216645901
2019-04-10,300,242129.7866803278,251234.08530758964,46190.16778902797,1303.2352937054889,540857.2719656525
2019-04-11,300,251946.13897903016,255051.73343203892,47146.914418321365,1304.7039945385732,555449.4827046138
2019-04-12,300,242752.133716199,250203.2545042743,46275.69607541716,1247.45421063181,540478.5447236657
2019-04-13,300,223954.96469808722,232169.41850258794,42974.47468628292,1200.73227183028,500299.5916961194
2019-04-14,300,214555.2133266203,220636.38224270675,42153.29584206577,1170.1216486477226,478515.0110232354
2019-04-15,300,249223.16871716717,249143.2272206178,46251.84588703386,1194.878048638246,545813.1166049766
2019-04-16,300,248687.25099346557,257051.42845275244,49407.41977905022,1223.918519222602,556370.0899371586
2019-04-17,300,250607.60379006882,260451.70022090388,47372.182976706994,1248.7862540231642,559680.2707135003
2019-04-18,300,257609.48538898124,276680.318478345,49104.6572161676,1267.487961509771,584661.9422584277
2019-04-19,300,257473.40468479495,264810.6821996361,48544.710626396205,1237.5202913049654,572066.3145886479
2019-04-20,300,235581.60016758955,234310.57160367342,44144.77745087177,1187.6264329340038,515224.57775453624
2019-04-21,300,218110.21356611172,217343.31464550356,41214.64737294893,1139.1844927199604,477807.359506198
2019-04-22,300,248003.43175468151,250285.4958230354,47470.967301806646,1208.5084654023965,546968.4002617176
2019-04-23,300,275426.4215725318,264294.1786942582,48786.19434302933,1271.4188751730944,589778.3453566771
2019-04-24,300,291898.74458656204,272208.61764920235,49780.081841197396,1332.938409970731,615220.3773556256
2019-04-25,300,287787.49376912176,280600.623377128,49678.7319159904,1395.2874633467145,619462.1310293513
2019-04-26,300,279122.61918248446,271594.93501402927,46369.666020265315,1409.8651234143845,598497.0809874681
2019-04-27,300,249841.77298757675,242402.8503805073,44570.71226135534,1364.0765456731244,538179.406991157
2019-04-28,300,232653.73528295013,232786.2713208302,44443.27738500022,1344.12999346338,511227.4125106835
2019-04-29,300,253692.37239454,256730.7646558764,50331.11335298754,1207.3794813753957,561961.628986714
2019-04-30,300,257532.85617137744,254550.59339661757,51243.33347259086,1178.1462080903716,564504.9293200418
2019-05-01,300,257293.13399508887,255997.28383862256,48018.92649391859,1051.0624536018995,562360.4023296235
2019-05-02,300,260779.26676200842,260543.66538514945,49158.83340997943,1234.3661958416408,571716.1314087865
2019-05-03,300,264300.9449553844,261608.19910201553,48998.32030826077,1248.086410100545,576155.5460022767
2019-05-04,300,245876.43139842167,238658.82162136835,44176.381327449155,1257.263857095401,529968.8959513062
2019-05-05,300,220864.48905011144,224025.51428123598,42506.741010602425,1241.082278189322,488637.82456533157
2019-05-06,300,259417.87449363334,255424.0665769813,48712.0848217557,1243.199233181341,564797.2174434998
2019-05-07,300,262578.84581145376,259720.6751106453,49949.61801105072,1293.163699769764,573542.2983247071
2019-05-08,300,270687.5993890366,263327.89226212114,51399.87922968783,1318.7500598426516,586734.1252644566
2019-05-09,300,273413.2113140014,263853.86079648713,50602.46468692344,1230.2638010521835,589099.7938055185
2019-05-10,300,260563.35218604642,261094.1883752566,50274.82352047115,1104.8602634623749,573037.2176332657
2019-05-11,300,244847.6129714407,235696.5934585673,45429.38381168007,1115.6665056395034,527089.2567629174
2019-05-12,300,242240.45830786828,229824.8305345057,42852.52461871071,1200.9716993637564,516118.7770922517
2019-05-13,300,267097.7812478617,262256.9802231535,50230.18860005517,1305.6756583048095,580890.6181244603
2019-05-14,300,265985.2067957162,269496.70991616393,49742.811760778095,1355.4821864750988,586580.2074966461
2019-05-15,300,269272.85177602794,263849.2959080416,51670.62520609808,1263.856201018109,586056.6273704232
2019-05-16,300,255025.34031396738,254008.11851700553,49197.93838404323,1158.272775452647,559389.6729883092
2019-05-17,300,249655.8484660246,246075.0426113414,46560.96063825472,1028.7677248365228,543320.6194863736
2019-05-18,300,245720.43885949798,228105.45049465037,42971.56502363291,893.9091395596549,517691.36153187184
2019-05-19,300,230803.27132458452,216673.46414440282,45156.8010877118,856.3435216149658,493489.8795417198
2019-05-20,300,243316.62252354826,241663.36307000686,46924.969173562364,1184.6265405870035,533089.5819196039
2019-05-21,300,245694.16486092328,249167.33992634233,48969.62410462903,1179.602156005111,545010.7294348134
2019-05-22,300,243028.5728674905,250546.71706552478,47977.99774769755,1127.7515058228619,542681.037608597
2019-05-23,300,248793.3175798327,258048.74225460467,50648.21138884965,1186.4780212325043,558676.7483989133
2019-05-24,300,244050.48253803395,247151.98733092827,45334.04231947504,1135.5119907013213,537672.0201154418
2019-05-25,300,223338.56378626224,222055.3607984755,43006.25068705131,1125.3172426960257,489525.4862505212
2019-05-26,300,209576.4091729898,217902.24926591944,45142.11146952384,1083.630698051986,473704.39930650214
2019-05-27,300,220531.37750251152,209472.08161272385,41563.19433401431,1125.1548753511274,472691.8030160555
2019-05-28,300,245871.65351924734,243449.97463153742,45910.48659943356,1179.7197924929237,536411.8319098019
2019-05-29,300,255993.31724362093,258807.0904476575,47448.473714560656,1263.7846359886425,563512.6624231645
2019-05-30,300,256436.62798677874,265781.80494736345,48570.81488637313,1313.0878305133028,572102.3391492536
2019-05-31,300,264916.4162913623,262381.02460412716,48864.68811733642,1331.1458810195072,577493.2694978787
2019-06-01,300,256546.33923843005,238559.06328118866,45655.63060357636,1297.5800231287244,542058.6124452301
2019-06-02,300,251357.9489724404,228765.0030442634,44824.19322060264,1282.8442681129673,526229.9930998256
2019-06-03,300,283369.74485104816,261238.9598974813,50821.36168295789,1412.1881327103583,596842.2532318858
2019-06-04,300,315164.749110938,275997.6069401781,50601.62358040143,1543.9739253985979,643307.9499030187
2019-06-05,300,328664.5766500812,290832.95372856443,50997.536122178084,1681.4041752152868,672176.4689316759
2019-06-06,300,285403.5759870562,289709.3898327023,50902.90753383564,1746.340429606717,627762.2153988504
2019-06-07,300,269193.41051915777,273556.57810055366,49751.68060539999,1517.5776653348344,594019.2435620402
2019-06-08,300,265514.06458886364,260667.59296890782,44525.59743923989,1381.7444774877347,572089.0016131018
2019-06-09,300,284148.11643084296,273992.9872127782,45449.9658194751,1414.6777030374217,605005.7437240978
2019-06-10,300,351226.6897164463,340561.16147004074,56520.41830711863,1563.9933258693638,749872.2663088458
2019-06-11,300,375033.70983858046,359305.4973142433,57277.49405083416,1688.5252854479922,793305.2228012966
2019-06-12,300,370180.36111227394,340173.95436177263,55092.17450025792,1838.5418331797473,767285.0379733876
2019-06-13,300,325710.2910561641,298242.2469012995,52384.264962429574,1819.8425840363707,678156.6551833743
2019-06-14,300,305201.06286702584,278096.56589863467,48750.85386160235,1692.969463025126,633741.4548855743
2019-06-15,300,270414.04369259346,259005.61781505178,46386.038053957884,1730.4375728447776,577536.1269438756
2019-06-16,300,257471.73330403556,244792.686130153,47204.534984807346,1693.4822053238647,551162.4233648593
2019-06-17,300,302549.8884931289,276208.7284713201,52540.759012026676,1762.3169230486187,633061.690615472
2019-06-18,300,329021.03176547494,283984.9092728719,51049.9289536869,1810.724325579223,665866.5972549692
2019-06-19,300,325747.767339863,294634.9822706967,50558.107905921745,1906.6991341356013,672847.5626157464
2019-06-20,300,305454.006971291,281550.50332810276,51124.979963593556,1901.4046423948967,640030.9077850658
2019-06-21,300,283686.9300117996,269315.6236064494,50269.35581787765,1642.6422946588677,604914.5621623939
2019-06-22,300,283513.0762794674,248583.46214074653,46901.769240785856,1395.3995651071764,580393.8166365888
2019-06-23,300,294038.00989341317,254658.01927079682,47276.87590544076,1469.746018327696,597442.650046228
2019-06-24,300,316282.1081405945,287645.81789027614,52522.35797627345,1649.0237170137268,658099.3096612717
2019-06-25,300,307577.2084196815,278422.67424889456,52675.11015041284,1716.9925589895395,640391.9861119369
2019-06-26,300,284923.95836778864,279719.50417105824,50328.05525957014,1697.6324988235222,616669.1546581308
2019-06-27,300,276581.3887328625,285174.3257126217,50997.211602195115,1642.740446475511,614395.6682912804
2019-06-28,300,278307.2922853371,287383.13499609736,51134.872201162936,1641.7235015065214,618467.0230063733
2019-06-29,300,263500.03032290627,271111.4551257842,49635.047660855154,1608.1096591675062,585854.6369724917
2019-06-30,300,258487.66473811775,274634.5812148038,50019.30562300666,1676.7593520785438,584818.3058759593
2019-07-01,300,288595.08359896764,310156.95189975156,54694.40347015209,1767.5751798392807,655214.0153709224
2019-07-02,300,294293.9762638416,311802.54935423797,53027.3011126568,1746.8313913897184,660870.6595893933
2019-07-03,300,291008.7007482446,301666.2424302938,51039.17075620713,1695.5777997423354,645409.6949886497
2019-07-04,300,269422.60033122817,262950.0527573127,46121.65365014552,1653.3705657934004,580147.6753243888
2019-07-05,300,295864.08352643705,283537.73372547585,50244.63213868212,1671.5836769070809,631318.0301876038
2019-07-06,300,286282.72512540466,272542.4744312143,48212.46820002446,1698.9840099863632,608736.6416934629
2019-07-07,300,267207.98567324335,254908.22990583745,46415.167747227606,1665.1392933484997,570196.5246977846
2019-07-08,300,283753.9830752077,281767.0397749814,51876.989652863536,1706.4041360477868,619104.4079790689
2019-07-09,300,290084.4634054107,301835.51624743926,53767.97753750601,1760.8872431467246,647448.8457821494
2019-07-10,300,308416.92715791304,318022.6584259592,55132.56457328787,1864.1051365253363,683436.2488796858
2019-07-11,300,323206.2362355706,334284.1068338807,56889.26799259448,1941.695993077118,716321.3042519091
2019-07-12,300,325950.25248828455,347701.23931460176,57094.776899370714,1995.1334078596865,732741.398981078
2019-07-13,300,313749.88773648656,328003.1553082528,53003.70046267939,2050.2186912256057,696806.9626611565
2019-07-14,300,296753.22696213034,318271.7275698521,51698.273808249854,2016.2881539502985,668739.5160434761
2019-07-15,300,329640.83284542174,351806.2937216618,60201.9251455325,1984.4205010285748,743633.4687442275
2019-07-16,300,326703.3545132753,349014.3167261603,57729.64561926176,1915.6138989536196,735362.9355047878
2019-07-17,300,327926.74055922095,334449.96969169925,55156.85811114639,1886.9327955206768,719420.5022634913
2019-07-18,300,323857.3387804496,330357.4723228995,56028.972831553576,1880.6855510755345,712124.4706047332
2019-07-19,300,313438.73548446264,314028.7007228605,54077.097707627916,1826.125851921182,683370.6568299298
2019-07-20,300,291461.4289724572,289249.73458418355,50721.314984050965,1801.4159282386872,633233.8906315746
2019-07-21,300,293313.9573463424,300219.1768866551,52235.81177787731,1866.8232609996269,647635.7670911445
2019-07-22,300,339031.36152214755,347832.098054624,61160.45965119603,2091.091594161242,750115.0044081085
2019-07-23,300,339808.1449296871,390775.6312281155,68036.46814660671,2014.6818548559193,800634.9257582006
2019-07-24,300,353099.1318320093,391286.0605138738,70842.01585302452,2057.095177963824,817284.3076258302
2019-07-25,300,354206.2928542352,377767.3648665143,72281.88356287907,1855.7998071080447,806111.3411241226
2019-07-26,300,345408.42684954545,390548.0576068232,70512.52382551905,2029.9387930690446,808498.9500366314
2019-07-27,300,339610.66837957484,364179.6854893356,64940.264401168184,2035.7218446789066,770766.3387960261
2019-07-28,300,336454.9909627348,340945.453279863,59123.88423990459,2075.023273658632,738599.3496531692
2019-07-29,300,331902.9212626287,359437.4126660586,61230.65397795518,2141.010609814563,754712.0830997385
2019-07-30,300,314587.4157170352,356893.6816661091,59037.752482808355,2075.55323703934,732594.4033387279
2019-07-31,300,324562.78821242874,355014.2755287669,57821.45072251185,2097.921482763858,739496.4364208521
2019-08-01,300,322771.17138840305,358172.6245251289,61825.62664932808,2020.7327450336793,744790.1540271968
2019-08-02,300,323865.2508040903,353932.81381960155,62830.035822653124,1945.372264439666,742573.4751885755
2019-08-03,300,316029.57315645856,333765.67531247984,58063.04363397765,1949.5526701229594,709807.8457334709
2019-08-04,300,306043.57920222264,327611.7292329624,56376.74664028417,1952.8924099416233,691984.944992036
2019-08-05,300,330195.14446666214,365602.3578038862,63355.68371799269,2066.231680636539,761219.415348666
2019-08-06,300,338389.93691626727,368099.6802797173,63607.717414780884,1862.2494525212107,771959.5830778758
2019-08-07,300,324850.65848238976,353657.0012433372,61085.97927410558,1963.3088877454836,741556.9476536772
2019-08-08,300,303058.09623590874,341845.2128001713,60435.12356667078,1950.2685140809995,707288.7098285909
2019-08-09,300,296735.2926064129,328699.4763993037,59276.14651584822,1779.8663030326015,686490.7783531138
2019-08-10,300,286673.1951218076,294583.5018742396,54399.21406445115,1680.1194770027014,637336.0280680899
2019-08-11,300,274669.6338842708,290917.9076449433,51564.09323733189,1614.9277132981429,618766.5633990762
2019-08-12,300,320803.9856647425,333205.3409694299,56670.1375324178,1576.6673849288725,712256.1266372071
2019-08-13,300,340661.76937051694,349653.0049817233,59185.26952129172,1886.9817425921515,751387.0267019
2019-08-14,300,367224.57434326725,361439.0457192918,62163.79563595133,1944.7209999846616,792772.1273042073
2019-08-15,300,384364.7024840112,357455.6142400136,61449.64158720467,1959.60621149843,805229.557400852
2019-08-16,300,372422.29839815636,340801.2338297013,57936.152512701214,1934.4243341647266,773094.0513751851
2019-08-17,300,310373.23792166327,299000.1395717267,51524.181802922714,1827.8697807834074,662725.431172222
2019-08-18,300,276971.2554952777,285435.88105013984,51049.05397189184,1639.425990373119,615095.6191640114
2019-08-19,300,300322.62730008346,325490.2350702032,58116.98027689895,1707.0913931665773,685636.9323502326
2019-08-20,300,303445.5832920551,339624.41533021745,61147.44122282435,1816.0382813738845,706033.4700908711
2019-08-21,300,321536.3748445754,352373.6889356245,62504.424680897995,1864.1196610480629,738278.6098985635
2019-08-22,300,351583.21628065524,338124.5992180988,57813.18361132632,1811.0264381576817,749332.0241148091
2019-08-23,300,345593.274722775,328640.1695633635,58151.914178229716,1841.052536752106,734226.4107286249
2019-08-24,300,320758.2752466469,333978.0812929886,57248.605771612456,1836.9177589653727,713821.8829529801
2019-08-25,300,320868.5562761496,333162.1915550772,62890.835796363324,1914.5931275735813,718836.1702479438
2019-08-26,300,350771.02149500704,376589.43543124065,70556.78309657666,2025.6595184389155,799942.902181319
2019-08-27,300,352269.11747763155,381092.4758600548,67324.74932593055,2111.33197044219,802797.6713752865
2019-08-28,300,338872.2513594505,365910.1428464805,63128.16316725469,2122.004779761455,770032.5583078326
2019-08-29,300,327704.4206516381,378214.3497197914,65920.10296147251,2071.9795714291354,773910.8568765987
2019-08-30,300,320738.1738359937,381282.1380038518,68421.57887583964,1910.2984813300345,772352.1959477364
2019-08-31,300,312030.2568836679,346409.1419103086,63363.32213566685,1827.1693767992674,723629.8884466266
2019-09-01,300,303538.49582043,338565.03896225494,61727.41872615865,1831.692586810031,705662.6431742316
2019-09-02,300,314170.8522922125,361463.2946910447,68077.58597862408,1922.7887136009783,745634.5158945335
2019-09-03,300,326304.0778999963,408861.62439064856,76854.43581666987,2000.729669462054,814020.8601739544
2019-09-04,300,334794.37734881986,410796.8789286142,76829.24460687175,2074.042860760133,824494.5344633714
2019-09-05,300,325018.99801003723,409531.1676813198,76973.3943830811,1890.0957149521246,813413.6608422366
2019-09-06,300,318042.3804228024,396990.1832460484,75317.57572950209,1923.1119662955707,792273.253642499
2019-09-07,300,278058.6417272286,348694.94304196123,67018.33469972492,1857.8363053051576,695629.7572272639
2019-09-08,300,264802.3038518171,289354.18922534276,56130.12814079126,1616.3707418891534,611902.996890813
2019-09-09,300,288249.18946600676,320136.84353892703,58593.82640261271,1502.7954357548886,668482.643574537
2019-09-10,300,289050.75034514826,309521.60674987553,57675.86854038915,1494.7264069971052,657742.951401446
2019-09-11,300,294093.075806823,313839.22950256796,57854.634349107255,1429.0461078389405,667215.9842312371
2019-09-12,300,315354.6461497168,343469.78310383664,60639.8490280483,1472.9899599670043,720937.2605981791
2019-09-13,300,334427.13237157755,366269.6258615227,66039.27655371655,1517.0856256179798,768253.1193137469
2019-09-14,300,309956.8747898493,348901.8711089333,65000.90984398342,1532.2185892929376,725391.8732243376
2019-09-15,300,276255.6245716057,313804.29057206796,63165.56167236585,1528.141467915145,654753.6194797184
2019-09-16,300,284087.77204707015,324881.63792112947,65518.90752507819,1551.3327926215175,676039.6488488594
2019-09-17,300,281149.31333366927,316439.8414497592,61050.38344154171,1403.7063703197532,660043.2442878928
2019-09-18,300,284632.3437563926,313631.4375014807,57946.97661727967,1349.807704675518,657560.5625780342
2019-09-19,300,278874.95298408763,304156.2700946226,56544.78611650456,1361.748655201358,640937.7500979145
2019-09-20,300,285335.71836909733,302744.8680611521,54985.83253293366,1221.804920998846,644288.2130194098
2019-09-21,300,275490.09141395305,293203.62987926695,53807.98384016732,1223.368010597772,623725.0705258088
2019-09-22,300,264014.9542399643,294838.8779252876,56703.77442608746,1251.5548372527844,616809.163575049
2019-09-23,300,294704.41795152344,321379.96472473256,60656.08442900709,1398.9823227088295,678139.4593291351
2019-09-24,300,325193.8784547361,331032.5789551595,59927.52844384015,1452.8292845729331,717606.8076940732
2019-09-25,300,345046.68373988994,333653.6066015248,61978.66904253425,1515.2805449295254,742194.2326770825
2019-09-26,300,325548.75195676985,313553.99348947,60258.79562015597,1518.7060472165647,700880.2536140614
2019-09-27,300,295201.30011434556,296275.16265066434,58506.614420704325,1467.2814144685722,651450.3705454778
2019-09-28,300,250835.62329464252,258189.81944403544,52772.66560540783,1280.7968751948413,563078.9024272584
2019-09-29,300,236377.01957670928,234229.22363960443,46125.08824156409,1128.0620347851207,517859.40695613995
2019-09-30,300,255916.74660945334,257238.2675501964,50359.465177207305,1160.2288571571883,564674.6961100972
2019-10-01,300,257372.35718010933,256417.01774515348,50444.38327766792,1176.0951909825283,565415.999911889
2019-10-02,300,258658.2796064294,270493.4237645414,51214.046885795855,1206.9517001601394,581541.7738242827
2019-10-03,300,259586.27743151726,273860.4548667227,51733.20783112969,1210.3938518322495,586206.6271114496
2019-10-04,300,257441.84278450027,268015.9665756872,50561.58628933469,1194.7148990599314,577273.933629286
2019-10-05,300,239319.0707277548,253367.6773237726,46951.50604193529,1140.5412079622965,540792.0331310964
2019-10-06,300,236753.01231693293,252984.68684772213,47960.64648510606,1164.7922107145694,538870.3214686415
2019-10-07,300,270413.3894736326,292703.3978733067,54600.2847603793,1243.5497546444635,618970.929131327
2019-10-08,300,272811.4477245864,289600.51249624626,54111.41190269577,1270.1975288223875,617797.238136122
2019-10-09,300,242106.70310843227,279524.78011210164,52746.62814016933,1274.3508111625247,575654.7325309245
2019-10-10,300,241945.88774963468,275601.9804766223,52115.923681299624,1179.545675474561,570852.138688831
2019-10-11,300,252645.24135850696,274104.98048936634,52115.205876057946,1161.5332702297635,580047.5184039307
2019-10-12,300,237078.8376368164,249857.4731109688,47905.54852233114,1171.698460682763,536028.122479815
2019-10-13,300,226963.59865986562,235974.09485028055,47288.8387386938,1159.84057550942,511405.7467658047
2019-10-14,300,249560.4769402847,263092.30705080216,51712.11500013606,1182.7630002816518,565556.6154026509
2019-10-15,300,255558.36769639756,277838.6711577691,52954.74221978082,1222.534475857759,587582.0658431016
2019-10-16,300,260385.0150529239,287812.85079235316,55538.00820852787,1241.9038775781692,605007.0374408758
2019-10-17,300,254105.35820095486,274098.4890798611,53795.513988037106,1204.9797388062298,583216.263639269
2019-10-18,300,251019.23533528644,266243.2441840278,51885.021889919706,1147.672625322342,570308.3725830078
2019-10-19,300,235846.4239702691,244300.39986328126,47792.95531100803,1147.1879346307119,529100.6420917426
2019-10-20,300,225391.39840820312,243550.78703667535,47802.78655463325,1113.7015518866644,517868.6864613173
2019-10-21,300,257196.37333550348,292739.3736914063,56314.52187310113,1227.9151634205712,607490.5875764973
2019-10-22,300,266493.9881488715,307312.5213519965,60558.32394680447,1229.4595610014599,635609.4455571831
2019-10-23,300,269233.84806206595,304846.5722374132,58116.194372965496,1240.5823749785952,633452.6163850911
2019-10-24,300,273752.74391167535,310868.7252311198,61955.37472642687,1194.5868434333802,647783.9485904948
2019-10-25,300,271874.28342881944,307836.6249424913,60772.71342047797,1185.9532276799944,641681.7827832032
2019-10-26,300,237195.38961588542,263567.45695095486,53081.86556084527,1139.5470043097603,554997.3059076606
2019-10-27,300,195340.71874945748,231467.91989908853,49275.35418145074,1155.9223692936368,477250.33396402997
2019-10-28,300,226701.62579101563,257410.2383311632,51266.18175889757,1374.3303688123492,536763.8306334093
2019-10-29,300,242291.22834092882,255287.8670844184,50997.50899820963,1515.7606321928236,550101.3238083224
2019-10-30,300,251050.59567925349,253333.23724392362,49483.954538302954,1661.5934388743506,555537.1659925673
2019-10-31,300,253179.35716362848,255592.74207139757,49394.59817762587,1751.989329814911,559937.7526009114
2019-11-01,300,255718.6588780382,258667.6815809462,50304.34216688368,1639.2125774976942,566329.895831977
2019-11-02,300,234936.52169921875,238051.9613031684,47720.73674750434,1453.147983979119,522162.36862982856
2019-11-03,300,231175.78446614585,227931.1782421875,46693.93063449436,1370.7685275650024,507171.66072835284
2019-11-04,300,255909.86469184028,260927.09574544273,51481.365775417755,1392.9053583314683,569711.2321850586
2019-11-05,300,257331.02754946423,266796.29221867025,51851.62823408498,1368.1171398125718,577347.0595812174
2019-11-06,300,261161.99775071885,267474.4624476454,51992.11682631053,1348.2181340726133,581976.7971164458
2019-11-07,300,263912.8340028212,269774.8514312066,51868.94226331923,1350.107546496921,586906.7379861111
2019-11-08,300,262069.38840063862,271773.37323538534,52604.83746364382,1313.8487490051828,587761.4485944432
2019-11-09,300,243751.22193033854,250229.37438693576,49348.092866075305,1284.7033822419908,544613.3981819662
2019-11-10,300,237805.76268487607,230126.0907861044,46362.2250770618,1304.9581544566445,515599.03594000987
2019-11-11,300,257094.43989583332,250476.5562250434,50402.269656304255,1315.487303360833,559288.7559521485
2019-11-12,300,260518.3228166791,256996.7656941801,51722.56340694112,1313.0322750157648,570550.6829747984
2019-11-13,300,260153.75910509087,254786.55132214795,51525.52211714048,1330.3154487410022,567796.1479570233
2019-11-14,300,259235.52802333306,252674.06975239998,51205.334317613575,1340.688629537144,564455.622934818
2019-11-15,300,257403.68932969114,250418.10938656845,50986.66933878214,1220.0874264109743,560028.5580104913
2019-11-16,300,240050.7250813802,231931.59162217882,47683.63495429145,1266.4575684695774,520932.41012939456
2019-11-17,300,235617.12316436777,239452.88778149072,48491.517682099606,1261.0726840454076,524822.6028657516
2019-11-18,300,255106.04469807018,273711.9016772581,54984.89273528763,1346.1408410152687,585148.9821293945
2019-11-19,300,255891.38258246527,268882.5562358941,54650.53039347331,1348.770121896532,580773.2417230903
2019-11-20,300,259066.45036675347,265044.4853005642,52884.344498155384,1386.8365902158948,578382.1206287978
2019-11-21,300,256425.43550547978,262978.1638883764,51075.87250982759,1576.3407981167768,572055.814023256
2019-11-22,300,258631.77693033853,259766.30834635417,49956.486491563584,1556.662692718506,569911.2345374891
2019-11-23,300,240495.5235894097,238403.3222157118,46683.59001939562,1543.322588242425,527125.7578949652
2019-11-24,300,238495.13791883682,229927.19612738714,45641.257928738065,1580.8057740868462,515644.3982828776
2019-11-25,300,261318.7137282986,251574.26191948785,50852.78663926866,1843.812229745653,565589.576925727
2019-11-26,300,273959.2966829427,259232.26107313368,50379.47992350261,1878.8910641521877,585449.936499566
2019-11-27,300,268803.3311588542,266984.9220453559,53318.49457424587,2007.2925221252442,591114.0475249566
2019-11-28,300,248738.12970269096,248811.89327907987,53041.37203979492,2042.3064882320828,552633.7113481988
2019-11-29,300,254317.95697916666,239750.18800564235,51334.5900660536,2017.547036649916,547420.2815516493
